run_id,instance_id,bom_file,strategy,model_type,service_time_promised,suppliers_available,tax_rate,cap_value,objective_value,total_cost_with_tax,total_cost_without_tax,procurement_cost,inventory_holding_cost,carbon_cost,achieved_service_time,service_constraint_binding,total_emissions,baseline_emissions,emission_reduction_pct,WIP,WIP_reduction_pct,DIO,DIO_improvement_pct,ITR,buffer_count,avg_decoupled_lead_time,suppliers_used,solver_status,runtime_sec,mip_gap
HYB-bom_26-high_tax_tight_cap,bom_26,bom_supemis_26.csv,EMISHYBRID,PLM,1,10,0.03,33259520,fct_obj.,1859973.5,1050140,,,809833.5,0,0,26994450,41574400,35.069537984914,,,291,32.325581395349,,2,10.777777777778,4,OPTIMAL,0.56,
HYB-bom_26-med_tax_strict_cap,bom_26,bom_supemis_26.csv,EMISHYBRID,PLM,1,10,0.02,29102080,fct_obj.,1586588,1014540,,,572048,0,0,28602400,41574400,31.201893472906,,,303,29.53488372093,,1,11.222222222222,4,OPTIMAL,0.64,
HYB-bom_26-high_tax_strict_cap,bom_26,bom_supemis_26.csv,EMISHYBRID,PLM,1,10,0.03,29102080,fct_obj.,1859973.5,1050140,,,809833.5,0,0,26994450,41574400,35.069537984914,,,291,32.325581395349,,2,10.777777777778,6,OPTIMAL,0.56,
HYB-bom_50-low_tax_no_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.01,194576659,fct_obj.,2940926.172,1731440,,,1209486.172,0,0,120948617.2,194576659,37.840120278764,,,527,25.354107648725,,6,10.333333333333,7,OPTIMAL,0.36,
HYB-bom_50-low_tax_soft_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.01,175118993,fct_obj.,2940926.172,1731440,,,1209486.172,0,0,120948617.2,194576659,37.840120278764,,,527,25.354107648725,,6,10.333333333333,7,OPTIMAL,0.38,
HYB-bom_50-med_tax_soft_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.02,175118993,fct_obj.,4092840.756,2252340,,,1840500.756,0,0,92025037.8,194576659,52.704996440503,,,463,34.419263456091,,9,9.078431372549,5,OPTIMAL,1.17,
HYB-bom_50-low_tax_tight_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.01,155661327,fct_obj.,2940926.172,1731440,,,1209486.172,0,0,120948617.2,194576659,37.840120278764,,,527,25.354107648725,,6,10.333333333333,6,OPTIMAL,0.33,
HYB-bom_50-med_tax_tight_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.02,155661327,fct_obj.,4092840.756,2252340,,,1840500.756,0,0,92025037.8,194576659,52.704996440503,,,463,34.419263456091,,9,9.078431372549,4,OPTIMAL,1.11,
HYB-bom_50-high_tax_tight_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.03,155661327,fct_obj.,4988164.028,2397440,,,2590724.028,0,0,86357467.6,194576659,55.617766260443,,,429,39.235127478754,,10,8.4117647058824,4,OPTIMAL,1.3,
HYB-bom_50-med_tax_strict_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.02,136203661,fct_obj.,4092840.756,2252340,,,1840500.756,0,0,92025037.8,194576659,52.704996440503,,,463,34.419263456091,,9,9.078431372549,4,OPTIMAL,1.14,
HYB-bom_50-high_tax_strict_cap,bom_50,bom_supemis_50.csv,EMISHYBRID,PLM,1,10,0.03,136203661,fct_obj.,4988164.028,2397440,,,2590724.028,0,0,86357467.6,194576659,55.617766260443,,,429,39.235127478754,,10,8.4117647058824,5,OPTIMAL,1.19,
